ID,DispositivoID,Fecha,Valor,Estado
7125,1517,2026-03-27,27.45,Activo
7126,9137,2026-03-27,63.63,Activo
7127,4467,2026-03-27,55.75,Activo
7128,5586,2026-03-27,89.86,Activo
7129,7030,2026-03-27,85.98,Activo
7130,6989,2026-03-27,71.45,Activo
7131,6113,2026-03-27,26.99,Activo
7132,9754,2026-03-27,32.64,Activo
7133,1009,2026-03-27,81.2,Activo
7134,8841,2026-03-27,48.01,Activo
7135,4011,2026-03-27,67.69,Activo
7136,5165,2026-03-27,22.9,Activo
7137,8418,2026-03-27,65.77,Activo
7138,6854,2026-03-27,95.42,Activo
7139,8995,2026-03-27,20.98,Activo
7140,560,2026-03-27,30.76,Activo
7141,2745,2026-03-27,45.63,Activo
7142,7400,2026-03-27,22.41,Activo
7143,4741,2026-03-27,91.77,Activo
7144,244,2026-03-27,37.1,Activo
7145,8007,2026-03-27,63.5,Activo
7146,4597,2026-03-27,90.68,Activo
7147,2678,2026-03-27,44.47,Activo
7148,6157,2026-03-27,37.39,Activo
7149,9438,2026-03-27,36.57,Activo
7150,3095,2026-03-27,38.51,Activo
7151,5838,2026-03-27,52.88,Activo
7152,1985,2026-03-27,77.88,Activo
7153,8220,2026-03-27,99.75,Activo
7154,1210,2026-03-27,75.28,Activo
7155,2675,2026-03-27,79.95,Activo
7156,3233,2026-03-27,86.21,Activo
7157,1354,2026-03-27,80.35,Activo
7158,9852,2026-03-27,86.13,Activo
7159,8497,2026-03-27,39.18,Activo
7160,7295,2026-03-27,65.71,Activo
7161,2263,2026-03-27,65.21,Activo
7162,1919,2026-03-27,85.93,Activo
7163,3822,2026-03-27,61.07,Activo
7164,3868,2026-03-27,72.27,Activo
7165,4774,2026-03-27,27.4,Activo
7166,3722,2026-03-27,30.74,Activo
7167,2952,2026-03-27,44.93,Activo
7168,2146,2026-03-27,61.73,Activo
7169,8330,2026-03-27,75.43,Activo
7170,842,2026-03-27,77.97,Activo
7171,105,2026-03-27,53.27,Activo
7172,4833,2026-03-27,33.67,Activo
7173,9800,2026-03-27,33.37,Activo
7174,2089,2026-03-27,28.6,Activo
7175,1112,2026-03-27,32.36,Activo
7176,2617,2026-03-27,86.82,Activo
7177,4753,2026-03-27,60.21,Activo
7178,8008,2026-03-27,38.08,Activo
7179,8531,2026-03-27,30.53,Activo
7180,3686,2026-03-27,47.9,Activo
7181,8879,2026-03-27,49.56,Activo
7182,6408,2026-03-27,75.18,Activo
7183,8263,2026-03-27,91.29,Activo
7184,875,2026-03-27,93.68,Activo
7185,818,2026-03-27,44.26,Activo
7186,5457,2026-03-27,40.28,Activo
7187,6620,2026-03-27,37.85,Activo
7188,5963,2026-03-27,52.19,Activo
7189,2714,2026-03-27,64.98,Activo
7190,5335,2026-03-27,44.58,Activo
7191,3268,2026-03-27,70.11,Activo
7192,864,2026-03-27,44.19,Activo
7193,8860,2026-03-27,99.05,Activo
7194,9097,2026-03-27,88.55,Activo
7195,6794,2026-03-27,65.92,Activo
7196,2658,2026-03-27,37.52,Activo
7197,4976,2026-03-27,49.7,Activo
7198,8562,2026-03-27,51.26,Activo
7199,5954,2026-03-27,39.78,Activo
7200,6780,2026-03-27,36.6,Activo
7201,6007,2026-03-27,30.76,Activo
7202,1549,2026-03-27,59.07,Activo
7203,594,2026-03-27,87.08,Activo
7204,3346,2026-03-27,32.01,Activo
7205,7246,2026-03-27,86.15,Activo
7206,2652,2026-03-27,66.37,Activo
7207,1225,2026-03-27,64.85,Activo
7208,9682,2026-03-27,50.46,Activo
7209,4828,2026-03-27,72.98,Activo
7210,8458,2026-03-27,70.04,Activo
7211,7967,2026-03-27,73.63,Activo
7212,6116,2026-03-27,25.42,Activo
7213,7598,2026-03-27,23.14,Activo
7214,3966,2026-03-27,66.41,Activo
7215,5162,2026-03-27,91.51,Activo
7216,3741,2026-03-27,66.79,Activo
7217,7645,2026-03-27,63.43,Activo
7218,7896,2026-03-27,68.02,Activo
7219,6050,2026-03-27,68.73,Activo
7220,3071,2026-03-27,59.28,Activo
7221,2996,2026-03-27,75.6,Activo
7222,1335,2026-03-27,91.17,Activo
7223,3953,2026-03-27,46.1,Activo
7224,5479,2026-03-27,99.78,Activo
7225,4860,2026-03-27,44.87,Activo
7226,5071,2026-03-27,58.49,Activo
7227,7224,2026-03-27,25.32,Activo
7228,2732,2026-03-27,70.34,Activo
7229,3968,2026-03-27,57.59,Activo
7230,1506,2026-03-27,56.19,Activo
7231,3888,2026-03-27,39.35,Activo
7232,5228,2026-03-27,92.2,Activo
7233,5953,2026-03-27,31.58,Activo
7234,1580,2026-03-27,72.66,Activo
7235,569,2026-03-27,75.69,Activo
7236,3172,2026-03-27,41.31,Activo
7237,5337,2026-03-27,31.51,Activo
7238,2553,2026-03-27,94.44,Activo
7239,138,2026-03-27,22.06,Activo
7240,4738,2026-03-27,54.71,Activo
7241,7393,2026-03-27,63.56,Activo
7242,3806,2026-03-27,87.89,Activo
7243,5434,2026-03-27,69.54,Activo
7244,690,2026-03-27,21.32,Activo
7245,9341,2026-03-27,33.21,Activo
7246,5866,2026-03-27,35.9,Activo
7247,6806,2026-03-27,50.58,Activo
7248,6012,2026-03-27,40.71,Activo
7249,5884,2026-03-27,27.52,Activo
7250,5657,2026-03-27,76.5,Activo
7251,2725,2026-03-27,25.03,Activo
7252,3891,2026-03-27,66.61,Activo
7253,6716,2026-03-27,61.88,Activo
7254,3610,2026-03-27,84.7,Activo
7255,2018,2026-03-27,46.28,Activo
7256,1844,2026-03-27,87.43,Activo
7257,5940,2026-03-27,20.92,Activo
7258,7098,2026-03-27,34.34,Activo
7259,4288,2026-03-27,34.38,Activo
7260,9381,2026-03-27,94.62,Activo
7261,2821,2026-03-27,55.13,Activo
7262,9296,2026-03-27,76.99,Activo
7263,6856,2026-03-27,75.2,Activo
7264,4387,2026-03-27,51.77,Activo
7265,2727,2026-03-27,65.8,Activo
7266,7635,2026-03-27,69.97,Activo
7267,1711,2026-03-27,60.68,Activo
7268,3443,2026-03-27,54.24,Activo
7269,9554,2026-03-27,59.36,Activo
7270,5280,2026-03-27,21.78,Activo
7271,5009,2026-03-27,43.04,Activo
7272,250,2026-03-27,80.23,Activo
7273,9644,2026-03-27,94.18,Activo
7274,3135,2026-03-27,46.9,Activo
7275,1376,2026-03-27,86.73,Activo
7276,5152,2026-03-27,88.0,Activo
7277,1131,2026-03-27,33.97,Activo
7278,2763,2026-03-27,25.85,Activo
7279,2881,2026-03-27,45.43,Activo
7280,4348,2026-03-27,57.12,Activo
7281,7327,2026-03-27,72.71,Activo
7282,7950,2026-03-27,81.63,Activo
7283,7381,2026-03-27,97.18,Activo
7284,2211,2026-03-27,75.57,Activo
7285,7835,2026-03-27,31.77,Activo
7286,1703,2026-03-27,28.94,Activo
7287,3063,2026-03-27,57.1,Activo
7288,3104,2026-03-27,64.17,Activo
7289,1208,2026-03-27,58.26,Activo
7290,5175,2026-03-27,68.08,Activo
7291,2686,2026-03-27,73.84,Activo
7292,8894,2026-03-27,25.98,Activo
7293,4038,2026-03-27,95.11,Activo
7294,8626,2026-03-27,92.11,Activo
7295,5105,2026-03-27,64.79,Activo
7296,1508,2026-03-27,23.65,Activo
7297,7985,2026-03-27,61.27,Activo
7298,8441,2026-03-27,64.89,Activo
7299,5114,2026-03-27,83.07,Activo
7300,9844,2026-03-27,35.1,Activo
7301,1590,2026-03-27,27.07,Activo
7302,44,2026-03-27,95.77,Activo
7303,2178,2026-03-27,72.32,Activo
7304,2586,2026-03-27,65.41,Activo
7305,68,2026-03-27,73.1,Activo
7306,9122,2026-03-27,43.73,Activo
7307,9749,2026-03-27,77.82,Activo
7308,7128,2026-03-27,95.31,Activo
7309,6744,2026-03-27,70.9,Activo
7310,2367,2026-03-27,37.02,Activo
7311,4249,2026-03-27,32.98,Activo
7312,357,2026-03-27,94.67,Activo
7313,7134,2026-03-27,38.59,Activo
7314,1592,2026-03-27,99.54,Activo
7315,4536,2026-03-27,65.39,Activo
7316,4709,2026-03-27,86.85,Activo
7317,7769,2026-03-27,62.05,Activo
7318,724,2026-03-27,42.37,Activo
7319,6541,2026-03-27,56.87,Activo
7320,6455,2026-03-27,92.01,Activo
7321,276,2026-03-27,55.53,Activo
7322,1402,2026-03-27,89.02,Activo
7323,5999,2026-03-27,62.37,Activo
7324,1679,2026-03-27,78.11,Activo
7325,703,2026-03-27,46.76,Activo
7326,203,2026-03-27,59.71,Activo
7327,9985,2026-03-27,39.9,Activo
7328,6238,2026-03-27,43.58,Activo
7329,4029,2026-03-27,40.47,Activo
7330,2106,2026-03-27,38.97,Activo
7331,312,2026-03-27,42.39,Activo
7332,2791,2026-03-27,62.7,Activo
7333,7180,2026-03-27,78.05,Activo
7334,6713,2026-03-27,94.06,Activo
7335,3279,2026-03-27,66.43,Activo
7336,6108,2026-03-27,66.73,Activo
7337,7437,2026-03-27,83.43,Activo
7338,5048,2026-03-27,22.24,Activo
7339,9673,2026-03-27,29.54,Activo
7340,926,2026-03-27,45.11,Activo
7341,6468,2026-03-27,50.92,Activo
7342,6774,2026-03-27,68.71,Activo
7343,6023,2026-03-27,29.15,Activo
7344,535,2026-03-27,72.14,Activo
7345,9840,2026-03-27,84.0,Activo
7346,4311,2026-03-27,51.36,Activo
7347,6566,2026-03-27,22.28,Activo
7348,8080,2026-03-27,70.47,Activo
7349,9591,2026-03-27,37.92,Activo
7350,5025,2026-03-27,25.51,Activo
7351,9195,2026-03-27,93.01,Activo
7352,6146,2026-03-27,58.31,Activo
7353,8147,2026-03-27,60.11,Activo
7354,312,2026-03-27,57.01,Activo
7355,8999,2026-03-27,83.91,Activo
7356,6376,2026-03-27,45.41,Activo
7357,7237,2026-03-27,99.98,Activo
7358,4765,2026-03-27,66.6,Activo
7359,7506,2026-03-27,43.95,Activo
7360,1700,2026-03-27,91.38,Activo
7361,8137,2026-03-27,98.82,Activo
7362,8802,2026-03-27,44.11,Activo
7363,5811,2026-03-27,62.59,Activo
7364,5255,2026-03-27,62.2,Activo
7365,1664,2026-03-27,58.97,Activo
7366,2435,2026-03-27,33.78,Activo
7367,3989,2026-03-27,39.78,Activo
7368,7616,2026-03-27,51.82,Activo
7369,1771,2026-03-27,32.93,Activo
7370,4365,2026-03-27,35.75,Activo
7371,4161,2026-03-27,42.77,Activo
7372,2266,2026-03-27,84.33,Activo
7373,8843,2026-03-27,66.9,Activo
7374,5083,2026-03-27,70.07,Activo
7375,5151,2026-03-27,38.95,Activo
7376,7771,2026-03-27,100.0,Activo
7377,2835,2026-03-27,49.12,Activo
7378,9116,2026-03-27,79.95,Activo
7379,9360,2026-03-27,44.02,Activo
7380,5685,2026-03-27,50.49,Activo
7381,2138,2026-03-27,93.14,Activo
7382,6248,2026-03-27,33.23,Activo
7383,7841,2026-03-27,22.43,Activo
7384,1408,2026-03-27,81.04,Activo
7385,256,2026-03-27,63.93,Activo
7386,5798,2026-03-27,75.16,Activo
7387,235,2026-03-27,23.24,Activo
7388,9918,2026-03-27,32.31,Activo
7389,8413,2026-03-27,25.02,Activo
7390,3989,2026-03-27,39.02,Activo
7391,7874,2026-03-27,30.45,Activo
7392,6202,2026-03-27,27.49,Activo
7393,6456,2026-03-27,93.89,Activo
7394,1996,2026-03-27,49.33,Activo
7395,1233,2026-03-27,58.74,Activo
7396,4941,2026-03-27,78.17,Activo
7397,7495,2026-03-27,35.3,Activo
7398,5559,2026-03-27,70.66,Activo
7399,4635,2026-03-27,73.32,Activo
7400,6687,2026-03-27,48.7,Activo
7401,2223,2026-03-27,62.51,Activo
7402,8424,2026-03-27,50.39,Activo
7403,7527,2026-03-27,86.56,Activo
7404,8855,2026-03-27,31.57,Activo
7405,3501,2026-03-27,37.23,Activo
7406,7527,2026-03-27,70.04,Activo
7407,9418,2026-03-27,95.75,Activo
7408,4669,2026-03-27,27.43,Activo
7409,9697,2026-03-27,94.62,Activo
7410,2376,2026-03-27,35.83,Activo
7411,2822,2026-03-27,81.29,Activo
7412,2489,2026-03-27,32.22,Activo
7413,4445,2026-03-27,60.31,Activo
7414,9359,2026-03-27,71.9,Activo
7415,8382,2026-03-27,68.38,Activo
7416,8799,2026-03-27,39.02,Activo
7417,1515,2026-03-27,60.38,Activo
7418,4367,2026-03-27,94.62,Activo
7419,7497,2026-03-27,68.11,Activo
7420,894,2026-03-27,55.81,Activo
7421,6552,2026-03-27,42.57,Activo
7422,378,2026-03-27,35.38,Activo
7423,9467,2026-03-27,96.2,Activo
7424,9259,2026-03-27,45.09,Activo
7425,6495,2026-03-27,30.45,Activo
7426,7451,2026-03-27,48.82,Activo
7427,4581,2026-03-27,74.25,Activo
7428,9550,2026-03-27,45.22,Activo
7429,6031,2026-03-27,44.73,Activo
7430,3818,2026-03-27,31.79,Activo
7431,5964,2026-03-27,53.6,Activo
7432,477,2026-03-27,32.96,Activo
7433,6848,2026-03-27,97.96,Activo
7434,5138,2026-03-27,43.27,Activo
7435,2447,2026-03-27,41.43,Activo
7436,5562,2026-03-27,36.82,Activo
7437,9814,2026-03-27,51.04,Activo
7438,6300,2026-03-27,59.9,Activo
7439,8683,2026-03-27,40.76,Activo
7440,5013,2026-03-27,62.61,Activo
7441,7663,2026-03-27,26.93,Activo
7442,2992,2026-03-27,94.87,Activo
7443,3978,2026-03-27,97.47,Activo
7444,907,2026-03-27,25.36,Activo
7445,6340,2026-03-27,96.55,Activo
7446,8911,2026-03-27,88.99,Activo
7447,8899,2026-03-27,24.22,Activo
7448,289,2026-03-27,20.57,Activo
7449,3266,2026-03-27,97.91,Activo
7450,3049,2026-03-27,65.99,Activo
7451,6636,2026-03-27,68.57,Activo
7452,1599,2026-03-27,36.39,Activo
7453,4660,2026-03-27,61.07,Activo
7454,1386,2026-03-27,88.25,Activo
7455,8934,2026-03-27,61.23,Activo
7456,5062,2026-03-27,28.73,Activo
7457,5610,2026-03-27,65.27,Activo
7458,8003,2026-03-27,47.01,Activo
7459,1369,2026-03-27,21.47,Activo
7460,7189,2026-03-27,90.11,Activo
7461,442,2026-03-27,37.86,Activo
7462,2661,2026-03-27,49.91,Activo
7463,7359,2026-03-27,66.7,Activo
7464,7911,2026-03-27,58.91,Activo
7465,3749,2026-03-27,25.43,Activo
7466,2143,2026-03-27,80.66,Activo
7467,3389,2026-03-27,51.46,Activo
7468,282,2026-03-27,27.98,Activo
7469,6281,2026-03-27,95.83,Activo
7470,8993,2026-03-27,39.14,Activo
7471,9953,2026-03-27,31.95,Activo
7472,4247,2026-03-27,58.01,Activo
7473,1429,2026-03-27,99.1,Activo
7474,7838,2026-03-27,84.13,Activo
7475,1429,2026-03-27,61.45,Activo
7476,1186,2026-03-27,21.63,Activo
7477,61,2026-03-27,22.4,Activo
7478,7954,2026-03-27,83.25,Activo
7479,7267,2026-03-27,51.69,Activo
7480,618,2026-03-27,38.05,Activo
7481,4435,2026-03-27,81.89,Activo
7482,3707,2026-03-27,78.67,Activo
7483,6067,2026-03-27,66.64,Activo
7484,8104,2026-03-27,55.82,Activo
7485,6947,2026-03-27,78.42,Activo
7486,9977,2026-03-27,75.46,Activo
7487,8426,2026-03-27,94.25,Activo
7488,7287,2026-03-27,55.1,Activo
7489,4707,2026-03-27,77.68,Activo
7490,3265,2026-03-27,55.44,Activo
7491,6975,2026-03-27,46.99,Activo
7492,5159,2026-03-27,51.61,Activo
7493,438,2026-03-27,66.09,Activo
7494,6354,2026-03-27,70.93,Activo
7495,4729,2026-03-27,71.57,Activo
7496,4093,2026-03-27,20.88,Activo
7497,2651,2026-03-27,41.46,Activo
7498,5743,2026-03-27,76.16,Activo
7499,7911,2026-03-27,61.59,Activo
7500,1112,2026-03-27,53.21,Activo
7501,2639,2026-03-27,51.49,Activo
7502,2340,2026-03-27,25.41,Activo
7503,1394,2026-03-27,34.84,Activo
7504,4085,2026-03-27,72.53,Activo
7505,6966,2026-03-27,51.22,Activo
7506,3556,2026-03-27,81.99,Activo
7507,4013,2026-03-27,37.91,Activo
7508,5253,2026-03-27,99.52,Activo
7509,801,2026-03-27,57.01,Activo
7510,5520,2026-03-27,59.57,Activo
7511,4620,2026-03-27,46.61,Activo
7512,1699,2026-03-27,35.82,Activo
7513,4126,2026-03-27,53.22,Activo
7514,1060,2026-03-27,48.34,Activo
7515,6038,2026-03-27,81.94,Activo
7516,7863,2026-03-27,73.74,Activo
7517,4095,2026-03-27,66.18,Activo
7518,8778,2026-03-27,32.77,Activo
7519,8127,2026-03-27,27.86,Activo
7520,3862,2026-03-27,65.5,Activo
7521,5173,2026-03-27,45.96,Activo
7522,5194,2026-03-27,93.06,Activo
7523,2897,2026-03-27,82.76,Activo
7524,410,2026-03-27,45.99,Activo
7525,2357,2026-03-27,90.56,Activo
7526,4822,2026-03-27,23.38,Activo
7527,823,2026-03-27,48.57,Activo
7528,6911,2026-03-27,56.52,Activo
7529,9625,2026-03-27,21.95,Activo
7530,1509,2026-03-27,97.28,Activo
7531,2380,2026-03-27,29.13,Activo
7532,4208,2026-03-27,58.13,Activo
7533,6412,2026-03-27,30.73,Activo
7534,1216,2026-03-27,56.96,Activo
7535,658,2026-03-27,89.88,Activo
7536,6507,2026-03-27,64.93,Activo
7537,4236,2026-03-27,76.33,Activo
7538,4711,2026-03-27,48.59,Activo
7539,7619,2026-03-27,50.88,Activo
7540,6747,2026-03-27,79.51,Activo
7541,9871,2026-03-27,42.06,Activo
7542,7762,2026-03-27,53.86,Activo
7543,4510,2026-03-27,53.09,Activo
7544,7527,2026-03-27,72.11,Activo
7545,1116,2026-03-27,43.04,Activo
7546,3213,2026-03-27,42.82,Activo
7547,8040,2026-03-27,53.91,Activo
7548,3350,2026-03-27,90.7,Activo
7549,1285,2026-03-27,54.51,Activo
7550,1305,2026-03-27,52.76,Activo
7551,4056,2026-03-27,39.66,Activo
7552,3165,2026-03-27,31.29,Activo
7553,8278,2026-03-27,73.91,Activo
7554,2720,2026-03-27,60.91,Activo
7555,801,2026-03-27,21.66,Activo
7556,624,2026-03-27,26.9,Activo
7557,6905,2026-03-27,73.32,Activo
7558,1017,2026-03-27,37.52,Activo
7559,9999,2026-03-27,67.41,Activo
7560,4871,2026-03-27,24.63,Activo
7561,6995,2026-03-27,99.51,Activo
7562,2083,2026-03-27,83.86,Activo
7563,2762,2026-03-27,73.15,Activo
7564,6476,2026-03-27,96.47,Activo
7565,1449,2026-03-27,56.75,Activo
7566,2284,2026-03-27,62.16,Activo
7567,148,2026-03-27,23.55,Activo
7568,3424,2026-03-27,22.55,Activo
7569,5685,2026-03-27,23.38,Activo
7570,1445,2026-03-27,25.32,Activo
7571,7606,2026-03-27,78.29,Activo
7572,2605,2026-03-27,34.62,Activo
7573,9030,2026-03-27,85.67,Activo
7574,1199,2026-03-27,24.18,Activo
7575,140,2026-03-27,21.8,Activo
7576,7842,2026-03-27,24.51,Activo
7577,9684,2026-03-27,24.9,Activo
7578,9053,2026-03-27,22.38,Activo
7579,3273,2026-03-27,28.01,Activo
7580,7212,2026-03-27,76.95,Activo
7581,6041,2026-03-27,74.87,Activo
7582,2859,2026-03-27,31.76,Activo
7583,6150,2026-03-27,57.59,Activo
7584,9792,2026-03-27,47.59,Activo
7585,2702,2026-03-27,88.18,Activo
7586,7423,2026-03-27,84.36,Activo
7587,274,2026-03-27,72.94,Activo
7588,7106,2026-03-27,70.43,Activo
7589,3474,2026-03-27,99.85,Activo
7590,7485,2026-03-27,28.62,Activo
7591,3938,2026-03-27,44.91,Activo
7592,3968,2026-03-27,95.27,Activo
7593,1483,2026-03-27,22.35,Activo
7594,1270,2026-03-27,56.84,Activo
7595,744,2026-03-27,70.43,Activo
7596,3677,2026-03-27,25.21,Activo
7597,1037,2026-03-27,76.4,Activo
7598,8940,2026-03-27,80.14,Activo
7599,9146,2026-03-27,91.84,Activo
7600,7077,2026-03-27,43.71,Activo
7601,6231,2026-03-27,42.75,Activo
7602,2520,2026-03-27,21.86,Activo
7603,9860,2026-03-27,58.74,Activo
7604,6888,2026-03-27,30.81,Activo
7605,3012,2026-03-27,98.79,Activo
7606,351,2026-03-27,28.11,Activo
7607,7271,2026-03-27,39.14,Activo
7608,8653,2026-03-27,28.84,Activo
7609,3789,2026-03-27,91.87,Activo
7610,3879,2026-03-27,79.03,Activo
7611,1439,2026-03-27,73.06,Activo
7612,3246,2026-03-27,78.64,Activo
7613,3071,2026-03-27,21.78,Activo
7614,7457,2026-03-27,81.83,Activo
7615,9046,2026-03-27,65.83,Activo
7616,7530,2026-03-27,63.54,Activo
7617,9070,2026-03-27,72.41,Activo
7618,3657,2026-03-27,32.83,Activo
7619,6275,2026-03-27,30.55,Activo
7620,831,2026-03-27,33.94,Activo
7621,7703,2026-03-27,74.91,Activo
7622,5106,2026-03-27,46.36,Activo
7623,9873,2026-03-27,97.06,Activo
7624,1208,2026-03-27,96.3,Activo
7625,8292,2026-03-27,68.43,Activo
7626,4837,2026-03-27,58.7,Activo
7627,2301,2026-03-27,58.89,Activo
7628,6298,2026-03-27,61.68,Activo
7629,5217,2026-03-27,68.42,Activo
7630,8336,2026-03-27,72.66,Activo
7631,2166,2026-03-27,97.88,Activo
7632,1555,2026-03-27,47.5,Activo
7633,8813,2026-03-27,61.63,Activo
7634,1729,2026-03-27,42.37,Activo
7635,7870,2026-03-27,40.69,Activo
7636,672,2026-03-27,75.37,Activo
7637,9590,2026-03-27,61.12,Activo
7638,5028,2026-03-27,65.72,Activo
7639,3233,2026-03-27,91.09,Activo
7640,3109,2026-03-27,34.42,Activo
7641,2784,2026-03-27,66.42,Activo
7642,5878,2026-03-27,64.14,Activo
7643,8030,2026-03-27,75.2,Activo
7644,5006,2026-03-27,47.21,Activo
7645,4255,2026-03-27,33.64,Activo
7646,7906,2026-03-27,56.73,Activo
7647,1789,2026-03-27,99.6,Activo
7648,6124,2026-03-27,21.11,Activo
7649,631,2026-03-27,22.0,Activo
7650,4392,2026-03-27,83.18,Activo
7651,9354,2026-03-27,38.71,Activo
7652,9320,2026-03-27,98.24,Activo
7653,3081,2026-03-27,60.67,Activo
7654,8229,2026-03-27,97.76,Activo
7655,4596,2026-03-27,94.52,Activo
7656,1780,2026-03-27,63.65,Activo
7657,6183,2026-03-27,88.54,Activo
7658,8243,2026-03-27,75.97,Activo
7659,7691,2026-03-27,46.01,Activo
7660,3122,2026-03-27,71.37,Activo
7661,9151,2026-03-27,28.13,Activo
7662,5383,2026-03-27,39.94,Activo
7663,9694,2026-03-27,92.26,Activo
7664,2228,2026-03-27,87.35,Activo
7665,5125,2026-03-27,63.64,Activo
7666,3587,2026-03-27,71.36,Activo
7667,8340,2026-03-27,22.31,Activo
7668,7660,2026-03-27,69.51,Activo
7669,8410,2026-03-27,98.44,Activo
7670,951,2026-03-27,70.16,Activo
7671,7734,2026-03-27,40.01,Activo
7672,7449,2026-03-27,35.72,Activo
7673,179,2026-03-27,39.28,Activo
7674,6044,2026-03-27,66.56,Activo
7675,3760,2026-03-27,31.23,Activo
7676,9934,2026-03-27,59.99,Activo
7677,803,2026-03-27,98.76,Activo
7678,4568,2026-03-27,46.1,Activo
7679,5595,2026-03-27,32.23,Activo
7680,7545,2026-03-27,79.1,Activo
7681,5838,2026-03-27,41.24,Activo
7682,385,2026-03-27,57.24,Activo
7683,444,2026-03-27,97.35,Activo
7684,550,2026-03-27,23.81,Activo
7685,5212,2026-03-27,82.34,Activo
7686,3981,2026-03-27,56.22,Activo
7687,6386,2026-03-27,29.24,Activo
7688,7669,2026-03-27,97.71,Activo
7689,2678,2026-03-27,35.29,Activo
7690,7096,2026-03-27,78.94,Activo
7691,5697,2026-03-27,21.16,Activo
7692,5577,2026-03-27,91.11,Activo
7693,2573,2026-03-27,31.63,Activo
7694,9788,2026-03-27,47.92,Activo
7695,3704,2026-03-27,51.17,Activo
7696,3827,2026-03-27,40.3,Activo
7697,2482,2026-03-27,46.28,Activo
7698,6324,2026-03-27,86.85,Activo
7699,7600,2026-03-27,98.54,Activo
7700,6236,2026-03-27,50.24,Activo
7701,9340,2026-03-27,29.19,Activo
7702,810,2026-03-27,69.54,Activo
7703,9376,2026-03-27,55.18,Activo
7704,2738,2026-03-27,50.82,Activo
7705,6237,2026-03-27,75.17,Activo
7706,3501,2026-03-27,66.78,Activo
7707,7534,2026-03-27,51.63,Activo
7708,5511,2026-03-27,73.5,Activo
7709,8692,2026-03-27,36.71,Activo
7710,1305,2026-03-27,56.71,Activo
7711,9911,2026-03-27,72.49,Activo
7712,6702,2026-03-27,86.93,Activo
7713,4827,2026-03-27,58.73,Activo
7714,8791,2026-03-27,34.04,Activo
7715,1067,2026-03-27,98.08,Activo
7716,4017,2026-03-27,79.96,Activo
7717,280,2026-03-27,88.96,Activo
7718,9112,2026-03-27,62.93,Activo
7719,2889,2026-03-27,39.73,Activo
7720,2294,2026-03-27,83.7,Activo
7721,7309,2026-03-27,53.34,Activo
7722,6259,2026-03-27,83.26,Activo
7723,2924,2026-03-27,24.47,Activo
7724,8840,2026-03-27,33.2,Activo
7725,5198,2026-03-27,72.61,Activo
7726,8218,2026-03-27,81.03,Activo
7727,511,2026-03-27,34.69,Activo
7728,9577,2026-03-27,90.07,Activo
7729,712,2026-03-27,97.11,Activo
7730,5789,2026-03-27,99.25,Activo
7731,9565,2026-03-27,49.91,Activo
7732,4387,2026-03-27,74.41,Activo
7733,6546,2026-03-27,86.48,Activo
7734,559,2026-03-27,45.02,Activo
7735,8813,2026-03-27,93.78,Activo
7736,9756,2026-03-27,34.18,Activo
7737,6925,2026-03-27,34.12,Activo
7738,1924,2026-03-27,26.56,Activo
7739,3217,2026-03-27,78.51,Activo
7740,4774,2026-03-27,27.87,Activo
7741,2084,2026-03-27,52.0,Activo
7742,9392,2026-03-27,29.22,Activo
7743,4286,2026-03-27,96.85,Activo
7744,346,2026-03-27,98.59,Activo
7745,1287,2026-03-27,43.88,Activo
7746,9262,2026-03-27,94.56,Activo
7747,123,2026-03-27,98.03,Activo
7748,3873,2026-03-27,96.96,Activo
7749,4329,2026-03-27,71.86,Activo
7750,2391,2026-03-27,20.22,Activo
7751,5796,2026-03-27,40.41,Activo
7752,3376,2026-03-27,74.4,Activo
7753,358,2026-03-27,26.13,Activo
7754,1556,2026-03-27,88.38,Activo
7755,339,2026-03-27,27.63,Activo
7756,8008,2026-03-27,25.59,Activo
7757,7402,2026-03-27,68.5,Activo
7758,6933,2026-03-27,68.21,Activo
7759,5342,2026-03-27,86.66,Activo
7760,6348,2026-03-27,54.69,Activo
7761,1435,2026-03-27,47.33,Activo
7762,8345,2026-03-27,44.4,Activo
7763,5806,2026-03-27,95.6,Activo
7764,2463,2026-03-27,30.67,Activo
7765,8629,2026-03-27,57.27,Activo
7766,7368,2026-03-27,78.06,Activo
7767,2072,2026-03-27,64.55,Activo
7768,7228,2026-03-27,39.8,Activo
7769,3574,2026-03-27,42.68,Activo
7770,7113,2026-03-27,68.87,Activo
7771,7800,2026-03-27,75.51,Activo
7772,7324,2026-03-27,62.07,Activo
7773,1787,2026-03-27,40.2,Activo
7774,4285,2026-03-27,83.8,Activo
7775,2933,2026-03-27,76.99,Activo
7776,7096,2026-03-27,86.92,Activo
7777,9239,2026-03-27,33.42,Activo
7778,737,2026-03-27,84.94,Activo
7779,5086,2026-03-27,50.6,Activo
7780,3149,2026-03-27,42.26,Activo
7781,7000,2026-03-27,79.96,Activo
7782,4553,2026-03-27,92.07,Activo
7783,6139,2026-03-27,86.12,Activo
7784,5528,2026-03-27,22.26,Activo
7785,9887,2026-03-27,24.51,Activo
7786,8157,2026-03-27,76.98,Activo
7787,8443,2026-03-27,58.3,Activo
7788,5119,2026-03-27,24.51,Activo
7789,7969,2026-03-27,57.89,Activo
7790,3703,2026-03-27,51.83,Activo
7791,6945,2026-03-27,25.47,Activo
7792,758,2026-03-27,20.65,Activo
