ID,Nombre,Ubicacion
7463,Sensor_7463,Zona_18
7464,Sensor_7464,Zona_47
7465,Sensor_7465,Zona_32
7466,Sensor_7466,Zona_2
7467,Sensor_7467,Zona_33
7468,Sensor_7468,Zona_46
7469,Sensor_7469,Zona_14
7470,Sensor_7470,Zona_49
7471,Sensor_7471,Zona_28
7472,Sensor_7472,Zona_37
7473,Sensor_7473,Zona_4
7474,Sensor_7474,Zona_46
7475,Sensor_7475,Zona_43
7476,Sensor_7476,Zona_12
7477,Sensor_7477,Zona_7
7478,Sensor_7478,Zona_28
7479,Sensor_7479,Zona_17
7480,Sensor_7480,Zona_38
7481,Sensor_7481,Zona_24
7482,Sensor_7482,Zona_19
7483,Sensor_7483,Zona_41
7484,Sensor_7484,Zona_13
7485,Sensor_7485,Zona_8
7486,Sensor_7486,Zona_19
7487,Sensor_7487,Zona_4
7488,Sensor_7488,Zona_27
7489,Sensor_7489,Zona_2
7490,Sensor_7490,Zona_7
7491,Sensor_7491,Zona_21
7492,Sensor_7492,Zona_11
7493,Sensor_7493,Zona_42
7494,Sensor_7494,Zona_19
7495,Sensor_7495,Zona_27
7496,Sensor_7496,Zona_34
7497,Sensor_7497,Zona_25
7498,Sensor_7498,Zona_6
7499,Sensor_7499,Zona_38
7500,Sensor_7500,Zona_11
7501,Sensor_7501,Zona_35
7502,Sensor_7502,Zona_41
7503,Sensor_7503,Zona_3
7504,Sensor_7504,Zona_31
7505,Sensor_7505,Zona_35
7506,Sensor_7506,Zona_26
7507,Sensor_7507,Zona_16
7508,Sensor_7508,Zona_44
7509,Sensor_7509,Zona_42
7510,Sensor_7510,Zona_8
7511,Sensor_7511,Zona_28
7512,Sensor_7512,Zona_49
7513,Sensor_7513,Zona_8
7514,Sensor_7514,Zona_49
7515,Sensor_7515,Zona_25
7516,Sensor_7516,Zona_16
7517,Sensor_7517,Zona_44
7518,Sensor_7518,Zona_2
7519,Sensor_7519,Zona_38
7520,Sensor_7520,Zona_47
7521,Sensor_7521,Zona_42
7522,Sensor_7522,Zona_2
7523,Sensor_7523,Zona_27
7524,Sensor_7524,Zona_1
7525,Sensor_7525,Zona_9
7526,Sensor_7526,Zona_36
7527,Sensor_7527,Zona_32
7528,Sensor_7528,Zona_29
7529,Sensor_7529,Zona_30
7530,Sensor_7530,Zona_34
7531,Sensor_7531,Zona_16
7532,Sensor_7532,Zona_14
7533,Sensor_7533,Zona_26
7534,Sensor_7534,Zona_22
7535,Sensor_7535,Zona_6
7536,Sensor_7536,Zona_34
7537,Sensor_7537,Zona_33
7538,Sensor_7538,Zona_23
7539,Sensor_7539,Zona_14
7540,Sensor_7540,Zona_21
7541,Sensor_7541,Zona_16
7542,Sensor_7542,Zona_3
7543,Sensor_7543,Zona_8
7544,Sensor_7544,Zona_12
7545,Sensor_7545,Zona_30
7546,Sensor_7546,Zona_39
7547,Sensor_7547,Zona_1
7548,Sensor_7548,Zona_36
7549,Sensor_7549,Zona_14
7550,Sensor_7550,Zona_20
7551,Sensor_7551,Zona_30
7552,Sensor_7552,Zona_11
7553,Sensor_7553,Zona_43
7554,Sensor_7554,Zona_19
7555,Sensor_7555,Zona_27
7556,Sensor_7556,Zona_16
7557,Sensor_7557,Zona_13
7558,Sensor_7558,Zona_21
7559,Sensor_7559,Zona_20
7560,Sensor_7560,Zona_34
7561,Sensor_7561,Zona_39
7562,Sensor_7562,Zona_15
7563,Sensor_7563,Zona_15
7564,Sensor_7564,Zona_42
7565,Sensor_7565,Zona_13
7566,Sensor_7566,Zona_46
7567,Sensor_7567,Zona_9
7568,Sensor_7568,Zona_32
7569,Sensor_7569,Zona_4
7570,Sensor_7570,Zona_12
7571,Sensor_7571,Zona_20
7572,Sensor_7572,Zona_28
7573,Sensor_7573,Zona_21
7574,Sensor_7574,Zona_41
7575,Sensor_7575,Zona_42
7576,Sensor_7576,Zona_31
7577,Sensor_7577,Zona_21
7578,Sensor_7578,Zona_31
7579,Sensor_7579,Zona_34
7580,Sensor_7580,Zona_18
7581,Sensor_7581,Zona_43
7582,Sensor_7582,Zona_35
7583,Sensor_7583,Zona_22
7584,Sensor_7584,Zona_42
7585,Sensor_7585,Zona_12
7586,Sensor_7586,Zona_45
7587,Sensor_7587,Zona_17
7588,Sensor_7588,Zona_11
7589,Sensor_7589,Zona_45
7590,Sensor_7590,Zona_1
7591,Sensor_7591,Zona_47
7592,Sensor_7592,Zona_44
7593,Sensor_7593,Zona_24
7594,Sensor_7594,Zona_20
7595,Sensor_7595,Zona_3
7596,Sensor_7596,Zona_26
7597,Sensor_7597,Zona_44
7598,Sensor_7598,Zona_26
7599,Sensor_7599,Zona_32
7600,Sensor_7600,Zona_5
7601,Sensor_7601,Zona_47
7602,Sensor_7602,Zona_42
7603,Sensor_7603,Zona_2
7604,Sensor_7604,Zona_33
7605,Sensor_7605,Zona_36
7606,Sensor_7606,Zona_19
7607,Sensor_7607,Zona_23
7608,Sensor_7608,Zona_36
7609,Sensor_7609,Zona_36
7610,Sensor_7610,Zona_39
7611,Sensor_7611,Zona_14
7612,Sensor_7612,Zona_7
7613,Sensor_7613,Zona_26
7614,Sensor_7614,Zona_19
7615,Sensor_7615,Zona_44
7616,Sensor_7616,Zona_44
7617,Sensor_7617,Zona_27
7618,Sensor_7618,Zona_7
7619,Sensor_7619,Zona_25
7620,Sensor_7620,Zona_26
7621,Sensor_7621,Zona_34
7622,Sensor_7622,Zona_23
7623,Sensor_7623,Zona_15
7624,Sensor_7624,Zona_11
7625,Sensor_7625,Zona_9
7626,Sensor_7626,Zona_28
7627,Sensor_7627,Zona_35
7628,Sensor_7628,Zona_20
7629,Sensor_7629,Zona_35
7630,Sensor_7630,Zona_44
7631,Sensor_7631,Zona_4
7632,Sensor_7632,Zona_6
7633,Sensor_7633,Zona_7
7634,Sensor_7634,Zona_21
7635,Sensor_7635,Zona_49
7636,Sensor_7636,Zona_12
7637,Sensor_7637,Zona_33
7638,Sensor_7638,Zona_45
7639,Sensor_7639,Zona_32
7640,Sensor_7640,Zona_21
7641,Sensor_7641,Zona_9
7642,Sensor_7642,Zona_6
7643,Sensor_7643,Zona_36
7644,Sensor_7644,Zona_20
7645,Sensor_7645,Zona_38
7646,Sensor_7646,Zona_26
7647,Sensor_7647,Zona_7
7648,Sensor_7648,Zona_23
7649,Sensor_7649,Zona_36
7650,Sensor_7650,Zona_19
7651,Sensor_7651,Zona_27
7652,Sensor_7652,Zona_2
7653,Sensor_7653,Zona_3
7654,Sensor_7654,Zona_17
7655,Sensor_7655,Zona_18
7656,Sensor_7656,Zona_45
7657,Sensor_7657,Zona_35
7658,Sensor_7658,Zona_34
7659,Sensor_7659,Zona_23
7660,Sensor_7660,Zona_17
7661,Sensor_7661,Zona_16
7662,Sensor_7662,Zona_47
7663,Sensor_7663,Zona_9
7664,Sensor_7664,Zona_13
7665,Sensor_7665,Zona_45
7666,Sensor_7666,Zona_10
7667,Sensor_7667,Zona_7
7668,Sensor_7668,Zona_46
7669,Sensor_7669,Zona_20
7670,Sensor_7670,Zona_2
7671,Sensor_7671,Zona_1
7672,Sensor_7672,Zona_28
7673,Sensor_7673,Zona_35
7674,Sensor_7674,Zona_6
7675,Sensor_7675,Zona_12
7676,Sensor_7676,Zona_9
7677,Sensor_7677,Zona_23
7678,Sensor_7678,Zona_12
7679,Sensor_7679,Zona_30
7680,Sensor_7680,Zona_42
7681,Sensor_7681,Zona_40
7682,Sensor_7682,Zona_36
7683,Sensor_7683,Zona_12
7684,Sensor_7684,Zona_14
7685,Sensor_7685,Zona_20
7686,Sensor_7686,Zona_35
7687,Sensor_7687,Zona_39
7688,Sensor_7688,Zona_27
7689,Sensor_7689,Zona_24
7690,Sensor_7690,Zona_19
7691,Sensor_7691,Zona_23
7692,Sensor_7692,Zona_28
7693,Sensor_7693,Zona_43
7694,Sensor_7694,Zona_27
7695,Sensor_7695,Zona_26
7696,Sensor_7696,Zona_11
7697,Sensor_7697,Zona_48
7698,Sensor_7698,Zona_9
7699,Sensor_7699,Zona_12
7700,Sensor_7700,Zona_17
7701,Sensor_7701,Zona_14
7702,Sensor_7702,Zona_4
7703,Sensor_7703,Zona_33
7704,Sensor_7704,Zona_42
7705,Sensor_7705,Zona_38
7706,Sensor_7706,Zona_46
7707,Sensor_7707,Zona_34
7708,Sensor_7708,Zona_23
7709,Sensor_7709,Zona_30
7710,Sensor_7710,Zona_47
7711,Sensor_7711,Zona_3
7712,Sensor_7712,Zona_17
7713,Sensor_7713,Zona_39
7714,Sensor_7714,Zona_2
7715,Sensor_7715,Zona_31
7716,Sensor_7716,Zona_3
7717,Sensor_7717,Zona_47
7718,Sensor_7718,Zona_45
7719,Sensor_7719,Zona_29
7720,Sensor_7720,Zona_23
7721,Sensor_7721,Zona_32
7722,Sensor_7722,Zona_15
7723,Sensor_7723,Zona_9
7724,Sensor_7724,Zona_23
7725,Sensor_7725,Zona_9
7726,Sensor_7726,Zona_4
7727,Sensor_7727,Zona_20
7728,Sensor_7728,Zona_30
7729,Sensor_7729,Zona_32
7730,Sensor_7730,Zona_43
7731,Sensor_7731,Zona_6
7732,Sensor_7732,Zona_40
7733,Sensor_7733,Zona_25
7734,Sensor_7734,Zona_32
7735,Sensor_7735,Zona_4
7736,Sensor_7736,Zona_3
7737,Sensor_7737,Zona_24
7738,Sensor_7738,Zona_15
7739,Sensor_7739,Zona_19
7740,Sensor_7740,Zona_44
7741,Sensor_7741,Zona_33
7742,Sensor_7742,Zona_25
7743,Sensor_7743,Zona_23
7744,Sensor_7744,Zona_45
7745,Sensor_7745,Zona_4
7746,Sensor_7746,Zona_18
7747,Sensor_7747,Zona_8
7748,Sensor_7748,Zona_15
7749,Sensor_7749,Zona_39
7750,Sensor_7750,Zona_4
7751,Sensor_7751,Zona_8
7752,Sensor_7752,Zona_48
7753,Sensor_7753,Zona_4
7754,Sensor_7754,Zona_16
7755,Sensor_7755,Zona_40
7756,Sensor_7756,Zona_34
7757,Sensor_7757,Zona_49
7758,Sensor_7758,Zona_3
7759,Sensor_7759,Zona_34
7760,Sensor_7760,Zona_31
7761,Sensor_7761,Zona_38
7762,Sensor_7762,Zona_20
7763,Sensor_7763,Zona_49
7764,Sensor_7764,Zona_9
7765,Sensor_7765,Zona_40
7766,Sensor_7766,Zona_13
7767,Sensor_7767,Zona_30
7768,Sensor_7768,Zona_16
7769,Sensor_7769,Zona_4
7770,Sensor_7770,Zona_40
7771,Sensor_7771,Zona_19
7772,Sensor_7772,Zona_34
7773,Sensor_7773,Zona_40
7774,Sensor_7774,Zona_31
7775,Sensor_7775,Zona_27
7776,Sensor_7776,Zona_32
7777,Sensor_7777,Zona_45
7778,Sensor_7778,Zona_49
7779,Sensor_7779,Zona_19
7780,Sensor_7780,Zona_18
7781,Sensor_7781,Zona_46
7782,Sensor_7782,Zona_32
7783,Sensor_7783,Zona_44
7784,Sensor_7784,Zona_24
7785,Sensor_7785,Zona_15
7786,Sensor_7786,Zona_30
7787,Sensor_7787,Zona_10
7788,Sensor_7788,Zona_16
7789,Sensor_7789,Zona_43
7790,Sensor_7790,Zona_25
7791,Sensor_7791,Zona_14
7792,Sensor_7792,Zona_10
7793,Sensor_7793,Zona_12
7794,Sensor_7794,Zona_25
7795,Sensor_7795,Zona_31
7796,Sensor_7796,Zona_30
7797,Sensor_7797,Zona_9
7798,Sensor_7798,Zona_36
7799,Sensor_7799,Zona_4
7800,Sensor_7800,Zona_3
7801,Sensor_7801,Zona_24
7802,Sensor_7802,Zona_3
7803,Sensor_7803,Zona_31
7804,Sensor_7804,Zona_46
7805,Sensor_7805,Zona_45
7806,Sensor_7806,Zona_37
7807,Sensor_7807,Zona_36
7808,Sensor_7808,Zona_20
7809,Sensor_7809,Zona_1
7810,Sensor_7810,Zona_2
7811,Sensor_7811,Zona_26
7812,Sensor_7812,Zona_40
7813,Sensor_7813,Zona_16
7814,Sensor_7814,Zona_48
7815,Sensor_7815,Zona_32
7816,Sensor_7816,Zona_27
7817,Sensor_7817,Zona_32
7818,Sensor_7818,Zona_27
7819,Sensor_7819,Zona_30
7820,Sensor_7820,Zona_29
7821,Sensor_7821,Zona_10
7822,Sensor_7822,Zona_46
7823,Sensor_7823,Zona_47
7824,Sensor_7824,Zona_49
7825,Sensor_7825,Zona_39
7826,Sensor_7826,Zona_23
7827,Sensor_7827,Zona_19
7828,Sensor_7828,Zona_23
7829,Sensor_7829,Zona_48
7830,Sensor_7830,Zona_4
7831,Sensor_7831,Zona_38
7832,Sensor_7832,Zona_43
7833,Sensor_7833,Zona_21
7834,Sensor_7834,Zona_6
7835,Sensor_7835,Zona_36
7836,Sensor_7836,Zona_22
7837,Sensor_7837,Zona_30
7838,Sensor_7838,Zona_40
7839,Sensor_7839,Zona_40
7840,Sensor_7840,Zona_30
7841,Sensor_7841,Zona_19
7842,Sensor_7842,Zona_8
7843,Sensor_7843,Zona_3
7844,Sensor_7844,Zona_45
7845,Sensor_7845,Zona_8
7846,Sensor_7846,Zona_30
7847,Sensor_7847,Zona_35
7848,Sensor_7848,Zona_5
7849,Sensor_7849,Zona_32
7850,Sensor_7850,Zona_45
7851,Sensor_7851,Zona_29
7852,Sensor_7852,Zona_45
7853,Sensor_7853,Zona_18
7854,Sensor_7854,Zona_1
7855,Sensor_7855,Zona_27
7856,Sensor_7856,Zona_49
7857,Sensor_7857,Zona_40
7858,Sensor_7858,Zona_41
7859,Sensor_7859,Zona_9
7860,Sensor_7860,Zona_40
7861,Sensor_7861,Zona_21
7862,Sensor_7862,Zona_47
7863,Sensor_7863,Zona_34
7864,Sensor_7864,Zona_33
7865,Sensor_7865,Zona_5
7866,Sensor_7866,Zona_11
7867,Sensor_7867,Zona_44
7868,Sensor_7868,Zona_32
7869,Sensor_7869,Zona_46
7870,Sensor_7870,Zona_20
7871,Sensor_7871,Zona_9
7872,Sensor_7872,Zona_21
7873,Sensor_7873,Zona_20
7874,Sensor_7874,Zona_5
7875,Sensor_7875,Zona_22
7876,Sensor_7876,Zona_31
7877,Sensor_7877,Zona_22
7878,Sensor_7878,Zona_34
7879,Sensor_7879,Zona_31
7880,Sensor_7880,Zona_27
7881,Sensor_7881,Zona_10
7882,Sensor_7882,Zona_45
7883,Sensor_7883,Zona_32
7884,Sensor_7884,Zona_16
7885,Sensor_7885,Zona_44
7886,Sensor_7886,Zona_26
7887,Sensor_7887,Zona_19
7888,Sensor_7888,Zona_36
7889,Sensor_7889,Zona_6
7890,Sensor_7890,Zona_13
7891,Sensor_7891,Zona_4
7892,Sensor_7892,Zona_32
7893,Sensor_7893,Zona_28
7894,Sensor_7894,Zona_13
7895,Sensor_7895,Zona_7
7896,Sensor_7896,Zona_35
7897,Sensor_7897,Zona_8
7898,Sensor_7898,Zona_46
7899,Sensor_7899,Zona_16
7900,Sensor_7900,Zona_33
7901,Sensor_7901,Zona_14
7902,Sensor_7902,Zona_20
7903,Sensor_7903,Zona_38
7904,Sensor_7904,Zona_2
7905,Sensor_7905,Zona_3
7906,Sensor_7906,Zona_44
7907,Sensor_7907,Zona_30
7908,Sensor_7908,Zona_24
7909,Sensor_7909,Zona_41
7910,Sensor_7910,Zona_40
7911,Sensor_7911,Zona_33
7912,Sensor_7912,Zona_1
7913,Sensor_7913,Zona_36
7914,Sensor_7914,Zona_4
7915,Sensor_7915,Zona_23
7916,Sensor_7916,Zona_10
7917,Sensor_7917,Zona_37
7918,Sensor_7918,Zona_39
7919,Sensor_7919,Zona_36
7920,Sensor_7920,Zona_37
7921,Sensor_7921,Zona_19
7922,Sensor_7922,Zona_3
7923,Sensor_7923,Zona_11
7924,Sensor_7924,Zona_8
7925,Sensor_7925,Zona_21
7926,Sensor_7926,Zona_19
7927,Sensor_7927,Zona_28
7928,Sensor_7928,Zona_18
7929,Sensor_7929,Zona_13
7930,Sensor_7930,Zona_19
7931,Sensor_7931,Zona_41
7932,Sensor_7932,Zona_43
7933,Sensor_7933,Zona_17
7934,Sensor_7934,Zona_15
7935,Sensor_7935,Zona_15
7936,Sensor_7936,Zona_36
7937,Sensor_7937,Zona_23
7938,Sensor_7938,Zona_37
7939,Sensor_7939,Zona_42
7940,Sensor_7940,Zona_41
7941,Sensor_7941,Zona_4
7942,Sensor_7942,Zona_22
7943,Sensor_7943,Zona_46
7944,Sensor_7944,Zona_20
7945,Sensor_7945,Zona_26
7946,Sensor_7946,Zona_3
7947,Sensor_7947,Zona_45
7948,Sensor_7948,Zona_4
7949,Sensor_7949,Zona_24
7950,Sensor_7950,Zona_27
7951,Sensor_7951,Zona_38
7952,Sensor_7952,Zona_32
7953,Sensor_7953,Zona_39
7954,Sensor_7954,Zona_16
7955,Sensor_7955,Zona_44
7956,Sensor_7956,Zona_12
7957,Sensor_7957,Zona_37
7958,Sensor_7958,Zona_2
7959,Sensor_7959,Zona_44
7960,Sensor_7960,Zona_8
7961,Sensor_7961,Zona_3
7962,Sensor_7962,Zona_24
7963,Sensor_7963,Zona_44
7964,Sensor_7964,Zona_25
7965,Sensor_7965,Zona_26
7966,Sensor_7966,Zona_35
7967,Sensor_7967,Zona_44
7968,Sensor_7968,Zona_35
7969,Sensor_7969,Zona_46
7970,Sensor_7970,Zona_17
7971,Sensor_7971,Zona_27
7972,Sensor_7972,Zona_20
7973,Sensor_7973,Zona_20
7974,Sensor_7974,Zona_45
7975,Sensor_7975,Zona_19
7976,Sensor_7976,Zona_3
7977,Sensor_7977,Zona_10
7978,Sensor_7978,Zona_36
7979,Sensor_7979,Zona_44
7980,Sensor_7980,Zona_15
7981,Sensor_7981,Zona_27
7982,Sensor_7982,Zona_25
7983,Sensor_7983,Zona_12
7984,Sensor_7984,Zona_25
7985,Sensor_7985,Zona_11
7986,Sensor_7986,Zona_49
7987,Sensor_7987,Zona_16
7988,Sensor_7988,Zona_6
7989,Sensor_7989,Zona_4
7990,Sensor_7990,Zona_5
7991,Sensor_7991,Zona_41
7992,Sensor_7992,Zona_39
7993,Sensor_7993,Zona_13
7994,Sensor_7994,Zona_25
7995,Sensor_7995,Zona_16
7996,Sensor_7996,Zona_47
7997,Sensor_7997,Zona_26
7998,Sensor_7998,Zona_28
7999,Sensor_7999,Zona_4
8000,Sensor_8000,Zona_37
8001,Sensor_8001,Zona_20
8002,Sensor_8002,Zona_29
8003,Sensor_8003,Zona_22
8004,Sensor_8004,Zona_37
8005,Sensor_8005,Zona_23
8006,Sensor_8006,Zona_39
8007,Sensor_8007,Zona_17
8008,Sensor_8008,Zona_47
8009,Sensor_8009,Zona_16
8010,Sensor_8010,Zona_48
8011,Sensor_8011,Zona_46
8012,Sensor_8012,Zona_34
8013,Sensor_8013,Zona_28
8014,Sensor_8014,Zona_15
8015,Sensor_8015,Zona_4
8016,Sensor_8016,Zona_8
8017,Sensor_8017,Zona_20
8018,Sensor_8018,Zona_29
8019,Sensor_8019,Zona_29
8020,Sensor_8020,Zona_48
8021,Sensor_8021,Zona_24
8022,Sensor_8022,Zona_32
8023,Sensor_8023,Zona_50
8024,Sensor_8024,Zona_3
8025,Sensor_8025,Zona_15
8026,Sensor_8026,Zona_14
8027,Sensor_8027,Zona_45
8028,Sensor_8028,Zona_17
8029,Sensor_8029,Zona_7
8030,Sensor_8030,Zona_9
8031,Sensor_8031,Zona_31
8032,Sensor_8032,Zona_45
8033,Sensor_8033,Zona_9
8034,Sensor_8034,Zona_21
8035,Sensor_8035,Zona_23
8036,Sensor_8036,Zona_33
8037,Sensor_8037,Zona_2
8038,Sensor_8038,Zona_14
8039,Sensor_8039,Zona_13
8040,Sensor_8040,Zona_41
8041,Sensor_8041,Zona_49
8042,Sensor_8042,Zona_16
8043,Sensor_8043,Zona_44
8044,Sensor_8044,Zona_42
8045,Sensor_8045,Zona_17
8046,Sensor_8046,Zona_4
8047,Sensor_8047,Zona_5
8048,Sensor_8048,Zona_2
8049,Sensor_8049,Zona_41
8050,Sensor_8050,Zona_25
8051,Sensor_8051,Zona_21
8052,Sensor_8052,Zona_44
8053,Sensor_8053,Zona_14
8054,Sensor_8054,Zona_47
8055,Sensor_8055,Zona_15
8056,Sensor_8056,Zona_41
8057,Sensor_8057,Zona_19
8058,Sensor_8058,Zona_2
8059,Sensor_8059,Zona_31
8060,Sensor_8060,Zona_4
8061,Sensor_8061,Zona_7
8062,Sensor_8062,Zona_10
8063,Sensor_8063,Zona_34
8064,Sensor_8064,Zona_36
8065,Sensor_8065,Zona_15
8066,Sensor_8066,Zona_38
8067,Sensor_8067,Zona_24
8068,Sensor_8068,Zona_19
8069,Sensor_8069,Zona_42
8070,Sensor_8070,Zona_15
8071,Sensor_8071,Zona_36
8072,Sensor_8072,Zona_48
8073,Sensor_8073,Zona_3
8074,Sensor_8074,Zona_15
8075,Sensor_8075,Zona_37
8076,Sensor_8076,Zona_43
8077,Sensor_8077,Zona_10
8078,Sensor_8078,Zona_7
8079,Sensor_8079,Zona_38
8080,Sensor_8080,Zona_4
8081,Sensor_8081,Zona_9
8082,Sensor_8082,Zona_38
8083,Sensor_8083,Zona_22
8084,Sensor_8084,Zona_37
8085,Sensor_8085,Zona_45
8086,Sensor_8086,Zona_30
8087,Sensor_8087,Zona_25
8088,Sensor_8088,Zona_49
8089,Sensor_8089,Zona_47
8090,Sensor_8090,Zona_24
8091,Sensor_8091,Zona_37
8092,Sensor_8092,Zona_2
8093,Sensor_8093,Zona_23
8094,Sensor_8094,Zona_16
8095,Sensor_8095,Zona_22
8096,Sensor_8096,Zona_19
8097,Sensor_8097,Zona_34
8098,Sensor_8098,Zona_37
8099,Sensor_8099,Zona_12
8100,Sensor_8100,Zona_6
8101,Sensor_8101,Zona_19
8102,Sensor_8102,Zona_29
8103,Sensor_8103,Zona_41
8104,Sensor_8104,Zona_44
8105,Sensor_8105,Zona_29
8106,Sensor_8106,Zona_4
8107,Sensor_8107,Zona_33
8108,Sensor_8108,Zona_32
8109,Sensor_8109,Zona_33
8110,Sensor_8110,Zona_34
8111,Sensor_8111,Zona_30
8112,Sensor_8112,Zona_48
8113,Sensor_8113,Zona_1
8114,Sensor_8114,Zona_2
8115,Sensor_8115,Zona_12
8116,Sensor_8116,Zona_13
8117,Sensor_8117,Zona_49
8118,Sensor_8118,Zona_3
8119,Sensor_8119,Zona_3
8120,Sensor_8120,Zona_42
8121,Sensor_8121,Zona_14
8122,Sensor_8122,Zona_13
8123,Sensor_8123,Zona_47
8124,Sensor_8124,Zona_12
8125,Sensor_8125,Zona_14
8126,Sensor_8126,Zona_30
8127,Sensor_8127,Zona_5
8128,Sensor_8128,Zona_29
8129,Sensor_8129,Zona_39
8130,Sensor_8130,Zona_8
8131,Sensor_8131,Zona_15
8132,Sensor_8132,Zona_47
8133,Sensor_8133,Zona_47
8134,Sensor_8134,Zona_5
8135,Sensor_8135,Zona_40
8136,Sensor_8136,Zona_27
8137,Sensor_8137,Zona_22
8138,Sensor_8138,Zona_22
8139,Sensor_8139,Zona_11
8140,Sensor_8140,Zona_20
8141,Sensor_8141,Zona_46
8142,Sensor_8142,Zona_12
8143,Sensor_8143,Zona_19
8144,Sensor_8144,Zona_33
8145,Sensor_8145,Zona_12
8146,Sensor_8146,Zona_30
8147,Sensor_8147,Zona_25
8148,Sensor_8148,Zona_12
8149,Sensor_8149,Zona_28
8150,Sensor_8150,Zona_45
8151,Sensor_8151,Zona_11
8152,Sensor_8152,Zona_33
8153,Sensor_8153,Zona_4
8154,Sensor_8154,Zona_6
8155,Sensor_8155,Zona_45
8156,Sensor_8156,Zona_47
8157,Sensor_8157,Zona_2
8158,Sensor_8158,Zona_36
8159,Sensor_8159,Zona_11
8160,Sensor_8160,Zona_30
8161,Sensor_8161,Zona_2
8162,Sensor_8162,Zona_44
8163,Sensor_8163,Zona_7
8164,Sensor_8164,Zona_10
8165,Sensor_8165,Zona_7
8166,Sensor_8166,Zona_37
8167,Sensor_8167,Zona_40
8168,Sensor_8168,Zona_44
8169,Sensor_8169,Zona_48
8170,Sensor_8170,Zona_18
8171,Sensor_8171,Zona_10
8172,Sensor_8172,Zona_27
8173,Sensor_8173,Zona_24
8174,Sensor_8174,Zona_17
8175,Sensor_8175,Zona_17
8176,Sensor_8176,Zona_46
8177,Sensor_8177,Zona_40
8178,Sensor_8178,Zona_6
8179,Sensor_8179,Zona_44
8180,Sensor_8180,Zona_15
8181,Sensor_8181,Zona_30
8182,Sensor_8182,Zona_28
8183,Sensor_8183,Zona_2
8184,Sensor_8184,Zona_27
8185,Sensor_8185,Zona_19
8186,Sensor_8186,Zona_19
8187,Sensor_8187,Zona_18
8188,Sensor_8188,Zona_44
8189,Sensor_8189,Zona_44
8190,Sensor_8190,Zona_33
8191,Sensor_8191,Zona_12
8192,Sensor_8192,Zona_32
8193,Sensor_8193,Zona_47
8194,Sensor_8194,Zona_41
8195,Sensor_8195,Zona_17
8196,Sensor_8196,Zona_8
8197,Sensor_8197,Zona_48
8198,Sensor_8198,Zona_19
8199,Sensor_8199,Zona_5
8200,Sensor_8200,Zona_34
8201,Sensor_8201,Zona_50
8202,Sensor_8202,Zona_46
8203,Sensor_8203,Zona_22
8204,Sensor_8204,Zona_35
8205,Sensor_8205,Zona_4
8206,Sensor_8206,Zona_20
8207,Sensor_8207,Zona_35
8208,Sensor_8208,Zona_16
8209,Sensor_8209,Zona_18
8210,Sensor_8210,Zona_15
8211,Sensor_8211,Zona_38
8212,Sensor_8212,Zona_10
8213,Sensor_8213,Zona_43
8214,Sensor_8214,Zona_48
8215,Sensor_8215,Zona_5
8216,Sensor_8216,Zona_27
8217,Sensor_8217,Zona_8
8218,Sensor_8218,Zona_2
8219,Sensor_8219,Zona_32
8220,Sensor_8220,Zona_35
8221,Sensor_8221,Zona_39
8222,Sensor_8222,Zona_8
8223,Sensor_8223,Zona_32
8224,Sensor_8224,Zona_48
8225,Sensor_8225,Zona_38
8226,Sensor_8226,Zona_19
8227,Sensor_8227,Zona_36
8228,Sensor_8228,Zona_40
8229,Sensor_8229,Zona_35
8230,Sensor_8230,Zona_26
8231,Sensor_8231,Zona_7
8232,Sensor_8232,Zona_3
8233,Sensor_8233,Zona_44
8234,Sensor_8234,Zona_7
8235,Sensor_8235,Zona_50
8236,Sensor_8236,Zona_41
8237,Sensor_8237,Zona_24
8238,Sensor_8238,Zona_7
8239,Sensor_8239,Zona_49
8240,Sensor_8240,Zona_33
8241,Sensor_8241,Zona_14
8242,Sensor_8242,Zona_32
8243,Sensor_8243,Zona_1
8244,Sensor_8244,Zona_4
8245,Sensor_8245,Zona_3
8246,Sensor_8246,Zona_24
8247,Sensor_8247,Zona_2
8248,Sensor_8248,Zona_42
8249,Sensor_8249,Zona_35
8250,Sensor_8250,Zona_24
8251,Sensor_8251,Zona_23
8252,Sensor_8252,Zona_15
8253,Sensor_8253,Zona_38
8254,Sensor_8254,Zona_2
8255,Sensor_8255,Zona_13
8256,Sensor_8256,Zona_33
8257,Sensor_8257,Zona_36
8258,Sensor_8258,Zona_33
8259,Sensor_8259,Zona_37
8260,Sensor_8260,Zona_28
8261,Sensor_8261,Zona_49
8262,Sensor_8262,Zona_42
8263,Sensor_8263,Zona_37
8264,Sensor_8264,Zona_27
8265,Sensor_8265,Zona_1
8266,Sensor_8266,Zona_28
8267,Sensor_8267,Zona_10
8268,Sensor_8268,Zona_43
8269,Sensor_8269,Zona_8
8270,Sensor_8270,Zona_39
8271,Sensor_8271,Zona_17
8272,Sensor_8272,Zona_37
8273,Sensor_8273,Zona_45
8274,Sensor_8274,Zona_12
8275,Sensor_8275,Zona_37
8276,Sensor_8276,Zona_29
8277,Sensor_8277,Zona_44
8278,Sensor_8278,Zona_19
8279,Sensor_8279,Zona_46
8280,Sensor_8280,Zona_26
8281,Sensor_8281,Zona_7
8282,Sensor_8282,Zona_33
8283,Sensor_8283,Zona_1
8284,Sensor_8284,Zona_14
